KEY,MEANING,DESCRIPTION,Sheet,CCMS-rule
AMD_EXPERT_REPORT,Evi: There Is An Experts Report For The Amendment,Evi: There Is An Experts Report For The Amendment,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMD_MEDIATION_DETAIL_COLLECTED,The Amendment Mediation Details Have Been Collected,The Amendment Mediation Details Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMD_PLEADINGS,Evi: There Are Pleadings For The Amendment,Evi: There Are Pleadings For The Amendment,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMD_SOLICITOR_REPORT,Evi: There Is A Solicitors Report For The Amendment,Evi: There Is A Solicitors Report For The Amendment,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMENDMENT,The Application Is An Amendment,The Application Is An Amendment,ATTRIBUTES (MER),AG06a:43,CA19:366,AG06:444,AO01:499,AO01a:547,AO02:595,AO03:653,AO04:702,AF06:804,AV01:,AV01a:910,AV02:967,AV02a:1026,AV02b:1085,AV03:1142,AV03a:1203,AV03b:1260,AV04:1321,AV05:1382,AV05b:1434,AV05c:1495,AS17:1651,CAT01:3363,AF07:3472,AG07:3528,CA14:4254,CA18:4382,CA12:5192,CA13:5259,AV05a:6761,AV06:6820,AV06a:6869,AV06b:6918,AV06c:6969,AV07:7018,AV07a:7075,AV07b:7129,AV09:7183,AV10:7243,AS00:7305,AS01:7359,AS01:7365,AS02:7454,AS02:7460,AS03:#REF!,AS03:,AS03a:7623,AS03b:7680,AS03c:7769,AS04:7826,AS05:7869,AS05a:7930,AS06:7991,AS06a:8052,AS09:8150,AS09a:8244,AS09b:8338,AS10:8395,AS11:8461,AS12:8530,AS12:8536,AS14:8589,AS15:8652,AS15a:8711,AS15b:8772,AS16:8825,AS19:8890,AS20:8949,AS22:9040,AS22a:9097,AS97:9154,AS98:9198,AS99:9247,AS99:9261,AV00:9305,AO06:9840,AF07a:10127,AS23:10277,AS23a:10332,AS24a:10439,AS26:12157,AS26:12158,AS25:12205,RL01:12262,DATAFIX01:12314,MEA01:12454,MER01:12522,CAT01a:12799,AS27:13222,AS08:13733,AG08:14192,CV03:15079,AS05b:15486,AV02c:15670,AV02d:15729,AV03c:15788,AV03d:15845,AV06d:15951,AV06f:16000,AV07c:16049,AV07d:16103,AS03d:16911,AS03d:16933,AV14:17030,AS03e:17496,AV14a:18536,AV01b:18591,AS03f:18737,AS03g:18918,UWQ_3MTH_CLOSEa:19029,UWQ_3MTH_CLOSEb:19087,UWQ_3MTH_CLOSEc:19145,UWQ_3MTH_CLOSEd:19203,UWQ_3MTH_CLOSEe:19261,UWQ_3MTH_CLOSEf:19319,UWQ_3MTH_CLOSEg:19377,UWQ_3MTH_CLOSEh:19435,UWQ_3MTH_CLOSEi:19493,UWQ_3MTH_CLOSEj:19551,UWQ_3MTH_CLOSEk:19609,UWQ_3MTH_CLOSEl:19667,UWQ_3MTH_CLOSEm:19725,UWQ_3MTH_CLOSEn:19783,"AG06a-43,CA19-366,AG06-444,AO01-499,AO01a-547,AO02-595,AO03-653,AO04-702,AF06-804,AV01-,AV01a-910,AV02-967,AV02a-1026,AV02b-1085,AV03-1142,AV03a-1203,AV03b-1260,AV04-1321,AV05-1382,AV05b-1434,AV05c-1495,AS17-1651,CAT01-3363,AF07-3472,AG07-3528,CA14-4254,CA18-4382,CA12-5192,CA13-5259,AV05a-6761,AV06-6820,AV06a-6869,AV06b-6918,AV06c-6969,AV07-7018,AV07a-7075,AV07b-7129,AV09-7183,AV10-7243,AS00-7305,AS01-7359,AS01-7365,AS02-7454,AS02-7460,AS03-#REF!,AS03-,AS03a-7623,AS03b-7680,AS03c-7769,AS04-7826,AS05-7869,AS05a-7930,AS06-7991,AS06a-8052,AS09-8150,AS09a-8244,AS09b-8338,AS10-8395,AS11-8461,AS12-8530,AS12-8536,AS14-8589,AS15-8652,AS15a-8711,AS15b-8772,AS16-8825,AS19-8890,AS20-8949,AS22-9040,AS22a-9097,AS97-9154,AS98-9198,AS99-9247,AS99-9261,AV00-9305,AO06-9840,AF07a-10127,AS23-10277,AS23a-10332,AS24a-10439,AS26-12157,AS26-12158,AS25-12205,RL01-12262,DATAFIX01-12314,MEA01-12454,MER01-12522,CAT01a-12799,AS27-13222,AS08-13733,AG08-14192,CV03-15079,AS05b-15486,AV02c-15670,AV02d-15729,AV03c-15788,AV03d-15845,AV06d-15951,AV06f-16000,AV07c-16049,AV07d-16103,AS03d-16911,AS03d-16933,AV14-17030,AS03e-17496,AV14a-18536,AV01b-18591,AS03f-18737,AS03g-18918,UWQ_3MTH_CLOSEa-19029,UWQ_3MTH_CLOSEb-19087,UWQ_3MTH_CLOSEc-19145,UWQ_3MTH_CLOSEd-19203,UWQ_3MTH_CLOSEe-19261,UWQ_3MTH_CLOSEf-19319,UWQ_3MTH_CLOSEg-19377,UWQ_3MTH_CLOSEh-19435,UWQ_3MTH_CLOSEi-19493,UWQ_3MTH_CLOSEj-19551,UWQ_3MTH_CLOSEk-19609,UWQ_3MTH_CLOSEl-19667,UWQ_3MTH_CLOSEm-19725,UWQ_3MTH_CLOSEn-19783"
AMENDMENT_COUNSEL_FEES,Amend: The Amendment Counsel Fees To Date For The Proceeding,Amend: The Amendment Counsel Fees To Date For The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMENDMENT_DISB_COST,Amend: The Amendment Disbursement Cost To Date For The Proceeding,Amend: The Amendment Disbursement Cost To Date For The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMENDMENT_EXPERT_COST,Amend: The Amendment Expert Cost To Date For The Proceeding,Amend: The Amendment Expert Cost To Date For The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMENDMENT_PROFIT_COST,Amend: The Amendment Profit Cost To Date For The Proceeding,Amend: The Amendment Profit Cost To Date For The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMENDMENT_REASONS_B,Amend: The Reasons For The Amendment For The Proceeding,Amend: The Reasons For The Amendment For The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
AMENDMENT_SUMMARY_WORK_DONE_B,Amend: The Summary Of The Work Done For The Proceeding,Amend: The Summary Of The Work Done For The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_ADDITIONAL_DETAIL_COLLECT,The Additional Details Of The Application Have Been Collected,The Additional Details Of The Application Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_AMEND_TYPE,App: The application or amendment type,App: The application or amendment type,PUI-OPA Input (All),AS03:#REF!,AS03c:7765,AS09:8146,AS09:8152,AS09a:8240,AS09a:8246,AS09b:8334,AS09b:8340,AS09c:15564,AS03d:16908,AS03f:18734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AS03-#REF!,AS03c-7765,AS09-8146,AS09-8152,AS09a-8240,AS09a-8246,AS09b-8334,AS09b-8340,AS09c-15564,AS03d-16908,AS03f-18734"
APP_BROUGHT_BY_PERSONAL_REP,AltFund: The Application Is Being Brought By A Personal Representative,AltFund: The Application Is Being Brought By A Personal Representative,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_CARE_SUPERVISION,The Application Relates To Care Or Supervision Proceedings,The Application Relates To Care Or Supervision Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_DIV_JUDSEP_DISSOLUTION_CP,"The Application Is In Relation To Divorce, Judicial Separation, Or Dissolution","The Application Is In Relation To Divorce, Judicial Separation, Or Dissolution",ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_FOR_PRE_ACTION_DISCLOSURE,NonFam: An Application For Pre-Action Disclosure In The Proceeding,NonFam: An Application For Pre-Action Disclosure In The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_GRANTED_USING_DP,Emg: The Application Has Been Granted Using Delegated Functions,Emg: The Application Has Been Granted Using Delegated Functions,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_INC_CHILD_ABDUCTION,The Application Includes Child Abduction Proceedings,The Application Includes Child Abduction Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_INC_CHILDREN_PROCS,The Application Includes Children Proceedings,The Application Includes Children Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_INC_SECURE_ACCOM,The Application Includes Secure Accommodation Order Proceedings,The Application Includes Secure Accommodation Order Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_INCLUDES_EXCLUDED_WORK,App: App Includes Services Generally Excluded Under Access To Justice Act 1999,App: Includes Services Generally Excluded Under Access To Justice Act 1999,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_INCLUDES_IMMIGRATION_PROCS,The Application Includes Immigration Proceedings,The Application Includes Immigration Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_INCLUDES_INQUEST_PROCS,** Unknown key **,,global attrs(merits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_INCLUDES_RELATED_PROCS,The Application Includes Related Proceedings,The Application Includes Related Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_INCLUDES_SCA_PROCS,The Application Includes Special Children Act Proceedings,The Application Includes Special Children Act Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_IPFDA_1975A,In Relation To Inheritance Provision For Family And Dependants Act 1975,In Relation To Inheritance Provision For Family And Dependants Act 1975,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_IS_FAMILY,The Application Is A Family Application,The Application Is A Family Application,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_IS_SCA_RELATED,The Application Is In Relation To Special Children Act Or Related Proceedings,The Application Is In Relation To Special Children Act Or Related Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_POTENTIAL_NON_MERITS,The Application Is Potentially Non-Means Non-Merits Tested Special Children Act,The Application Is Potentially Non-Means Non-Merits Tested Special Children Act,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_RELATES_CLIENT_IMM_STATUS,Case: The Detail Of How The Action Is Related To The Client's Status In The UK,Case: The Detail Of How The Action Is Related To The Client's Status In The UK,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_RELATES_EPO_EXTENDEPO_SAO,"The Application Relates To Epo, Extend Epo Or Secure Accommodation Proceedings","The Application Relates To Epo, Extend Epo Or Secure Accommodation Proceedings",ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_S37_MCA,Mediation: The App Is In Relation To Section 37 Of The Mat Causes Act 1973,Mediation: The App Is In Relation To Section 37 Of The Mat Causes Act 1973,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APP_SCA_NON_MERITS_TESTED,The Application Is Special Children Act Non-Means Non-Merits Tested,The Application Is Special Children Act Non-Means Non-Merits Tested,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APPEAL_IN_SUPREME_COURT,The Proceeding Relates To An Appeal Or Proposed Appeal In The Supreme Court,The Proceeding Relates To An Appeal Or Proposed Appeal In The Supreme Court,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APPLICATION_CAN_BE_SUBMITTED,The Application Can Be Submitted,The Application Can Be Submitted,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
APPLICATION_CASE_REF,Application case reference,Application case reference,PUI-OPA Input (All),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSESSMENT_EFFECTIVE_DATE,Means Assessment effective date,Means Assessment effective date,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_ADDRESS,SMOD: The Address Of The Asset,SMOD: The Address Of The Asset,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_DESCRIPTION,SMOD: The Description Of The Asset In Dispute,SMOD: The Description Of The Asset In Dispute,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_DETAILS_COLLECTED,The Asset In Dispute Details Have Been Collected,The Asset In Dispute Details Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_HOUSE_NAME_NUMBER,SMOD: The House Name Or Number For The Asset,SMOD: The House Name Or Number For The Asset,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_IN_DISPUTE,ASSET IN DISPUTE,MERITS,ENTITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_IS_OTHER,SMOD: The Asset Is Other,SMOD: The Asset Is Other,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_IS_REAL_ESTATE,SMOD: The Asset Is Real Estate,SMOD: The Asset Is Real Estate,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_JOINTLY_OWNED,SMOD: The Asset Is Jointly Owned,SMOD: The Asset Is Jointly Owned,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_OWNER,SMOD: The Asset Owner,SMOD: The Asset Owner,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_OWNER_CLIENT,SMOD: The Asset Is Owned By The Client,SMOD: The Asset Is Owned By The Client,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_OWNER_COLLECTED,The Person Owning The Asset Has Been Collected,The Person Owning The Asset Has Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_OWNER_OPPONENT,SMOD: The Asset Is Owned By The Opponent,SMOD: The Asset Is Owned By The Opponent,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_OWNER_PARTNER,SMOD: The Asset Is Owned By The Partner,SMOD: The Asset Is Owned By The Partner,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_OWNER_RENT_OR_THIRD_PTY,SMOD: The Asset Is Rented Or Owned By A Third Party,SMOD: The Asset Is Rented Or Owned By A Third Party,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_OWNER_THIRD_PARTY,SMOD: The Asset Is Owned By A Third Party,SMOD: The Asset Is Owned By A Third Party,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_POST_CODE,SMOD: The Post Code Of The Asset,SMOD: The Post Code Of The Asset,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_RENTED,SMOD: The Asset Is Rented,SMOD: The Asset Is Rented,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ASSET_TYPE_COLLECTED,The Asset Type Has Been Collected,The Asset Type Has Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ATTEMPT_SETTLE_DETAIL_COLLECT,The Global Attempts To Settle Details Have Been Collected,The Global Attempts To Settle Details Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ATTEMPT_TO_SETTLE_RESPONSE,Settle: Response To The Proposals To Settle,Settle: Response To The Proposals To Settle,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
ATTEND_URGENT_HEARING,The Client Has An Urgent Hearing To Attend,The Client Has An Urgent Hearing To Attend,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
